image_id,size,layer_mode,method,tau,transform,transform_family,base_count,transformed_count_after_inverse,matches,precision,recall,f1,localization_error_bbox_diag
akd_0394,728,last,feature_local_contrast,10.0,contrast_125,photometric,28,29,26,0.896551724137931,0.9285714285714286,0.912280701754386,0.0
akd_0394,728,last,cls_to_patch_attention,0.985,flip_horizontal,geometric,12,11,9,0.8181818181818182,0.75,0.7826086956521738,0.0014966488264113406
akd_0394,728,last,cls_to_patch_attention,0.985,rotate_10,geometric,12,15,9,0.6,0.75,0.6666666666666665,0.01500846983141333
akd_0394,728,last,cls_to_patch_attention,0.985,brightness_075,photometric,12,13,12,0.9230769230769231,1.0,0.9600000000000001,0.0
akd_0394,728,last,cls_to_patch_attention,0.985,rotate_minus10,geometric,12,14,11,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.01665263927296879
akd_0394,728,last,cls_to_patch_attention,0.985,scale_090,geometric,12,13,10,0.7692307692307693,0.8333333333333334,0.8,0.015514583186571295
akd_0394,728,last,cls_to_patch_attention,0.985,scale_110,geometric,12,15,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.014515969726592193
akd_0394,728,last,cls_to_patch_attention,0.985,translate,geometric,12,12,9,0.75,0.75,0.75,0.023014079522076784
akd_0394,728,last,cls_to_patch_attention,0.985,contrast_125,photometric,12,13,12,0.9230769230769231,1.0,0.9600000000000001,0.0
akd_0394,728,last,cls_to_patch_attention,0.99,flip_horizontal,geometric,10,8,6,0.75,0.6,0.6666666666666665,0.0014966488264113406
akd_0394,728,last,cls_to_patch_attention,0.99,rotate_10,geometric,10,14,8,0.5714285714285714,0.8,0.6666666666666666,0.013564577848932858
akd_0394,728,last,cls_to_patch_attention,0.99,brightness_075,photometric,10,11,10,0.9090909090909091,1.0,0.9523809523809523,0.0
akd_0394,728,last,cls_to_patch_attention,0.99,rotate_minus10,geometric,10,12,8,0.6666666666666666,0.8,0.7272727272727272,0.017807549017355942
akd_0394,728,last,cls_to_patch_attention,0.99,scale_090,geometric,10,11,8,0.7272727272727273,0.8,0.761904761904762,0.023479828243556364
akd_0394,728,last,cls_to_patch_attention,0.99,scale_110,geometric,10,11,4,0.36363636363636365,0.4,0.380952380952381,0.014873787045464425
akd_0394,728,last,cls_to_patch_attention,0.99,translate,geometric,10,10,7,0.7,0.7,0.7,0.03356681372008718
akd_0394,728,last,cls_to_patch_attention,0.99,contrast_125,photometric,10,10,9,0.9,0.9,0.9,0.0
akd_0394,728,last,cls_to_patch_attention,0.993,flip_horizontal,geometric,6,6,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0014966488264113406
akd_0394,728,last,cls_to_patch_attention,0.993,rotate_10,geometric,6,10,4,0.4,0.6666666666666666,0.5,0.01859588618347102
akd_0394,728,last,cls_to_patch_attention,0.993,brightness_075,photometric,6,7,5,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.0
akd_0394,728,last,cls_to_patch_attention,0.993,rotate_minus10,geometric,6,8,3,0.375,0.5,0.42857142857142855,0.01665263927296879
akd_0394,728,last,cls_to_patch_attention,0.993,scale_090,geometric,6,9,4,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.015254547180129478
akd_0394,728,last,cls_to_patch_attention,0.993,scale_110,geometric,6,8,4,0.5,0.6666666666666666,0.5714285714285715,0.009988078817461636
akd_0394,728,last,cls_to_patch_attention,0.993,translate,geometric,6,6,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.016339381825671368
akd_0394,728,last,cls_to_patch_attention,0.993,contrast_125,photometric,6,9,6,0.6666666666666666,1.0,0.8,0.0
akd_0394,728,last,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,4,4,1.0,1.0,1.0,0.0014966488264113406
akd_0394,728,last,cls_to_patch_attention,0.996,rotate_10,geometric,4,6,3,0.5,0.75,0.6,0.010920251891202094
akd_0394,728,last,cls_to_patch_attention,0.996,brightness_075,photometric,4,5,4,0.8,1.0,0.888888888888889,0.0
akd_0394,728,last,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,5,4,0.8,1.0,0.888888888888889,0.017807549017355942
akd_0394,728,last,cls_to_patch_attention,0.996,scale_090,geometric,4,5,4,0.8,1.0,0.888888888888889,0.015254547180129478
akd_0394,728,last,cls_to_patch_attention,0.996,scale_110,geometric,4,6,4,0.6666666666666666,1.0,0.8,0.009988078817461636
akd_0394,728,last,cls_to_patch_attention,0.996,translate,geometric,4,4,2,0.5,0.5,0.5,0.016339381825671368
akd_0394,728,last,cls_to_patch_attention,0.996,contrast_125,photometric,4,5,4,0.8,1.0,0.888888888888889,0.0
akd_0394,728,last,feature_hdbscan_medoid,0.0,flip_horizontal,geometric,2,2,0,0.0,0.0,0.0,nan
akd_0394,728,last,feature_hdbscan_medoid,0.0,rotate_10,geometric,2,2,1,0.5,0.5,0.5,0.024808152620291526
akd_0394,728,last,feature_hdbscan_medoid,0.0,brightness_075,photometric,2,5,1,0.2,0.5,0.28571428571428575,0.02095308356975877
akd_0394,728,last,feature_hdbscan_medoid,0.0,rotate_minus10,geometric,2,2,1,0.5,0.5,0.5,0.004570020216526077
akd_0394,728,last,feature_hdbscan_medoid,0.0,scale_090,geometric,2,3,0,0.0,0.0,0.0,nan
akd_0394,728,last,feature_hdbscan_medoid,0.0,scale_110,geometric,2,7,0,0.0,0.0,0.0,nan
akd_0394,728,last,feature_hdbscan_medoid,0.0,translate,geometric,2,2,0,0.0,0.0,0.0,nan
akd_0394,728,last,feature_hdbscan_medoid,0.0,contrast_125,photometric,2,2,0,0.0,0.0,0.0,nan
akd_0394,728,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,21,0.7,0.7,0.7,0.0014966488264113406
akd_0394,728,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,21,0.7,0.7,0.7,0.02463493746684775
akd_0394,728,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0394,728,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,28,19,0.6785714285714286,0.6333333333333333,0.6551724137931035,0.02831152231668711
akd_0394,728,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,27,21,0.7777777777777778,0.7,0.7368421052631577,0.016106100099984373
akd_0394,728,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.01892237581931289
akd_0394,728,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,15,0.5,0.5,0.5,0.012683107621564467
akd_0394,728,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0394,728,last4avg,feature_local_contrast,7.0,flip_horizontal,geometric,30,30,21,0.7,0.7,0.7,0.0014966488264113406
akd_0394,728,last4avg,feature_local_contrast,7.0,rotate_10,geometric,30,30,21,0.7,0.7,0.7,0.02463493746684775
akd_0394,728,last4avg,feature_local_contrast,7.0,brightness_075,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0394,728,last4avg,feature_local_contrast,7.0,rotate_minus10,geometric,30,26,18,0.6923076923076923,0.6,0.6428571428571429,0.02824643441587549
akd_0394,728,last4avg,feature_local_contrast,7.0,scale_090,geometric,30,26,21,0.8076923076923077,0.7,0.75,0.016106100099984373
akd_0394,728,last4avg,feature_local_contrast,7.0,scale_110,geometric,30,29,21,0.7241379310344828,0.7,0.711864406779661,0.017730787950602168
akd_0394,728,last4avg,feature_local_contrast,7.0,translate,geometric,30,29,17,0.5862068965517241,0.5666666666666667,0.576271186440678,0.012683107621564467
akd_0394,728,last4avg,feature_local_contrast,7.0,contrast_125,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0394,728,last4avg,feature_local_contrast,8.0,flip_horizontal,geometric,28,30,22,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.0014966488264113406
akd_0394,728,last4avg,feature_local_contrast,8.0,rotate_10,geometric,28,30,20,0.6666666666666666,0.7142857142857143,0.689655172413793,0.0230631165312499
akd_0394,728,last4avg,feature_local_contrast,8.0,brightness_075,photometric,28,28,25,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.0
akd_0394,728,last4avg,feature_local_contrast,8.0,rotate_minus10,geometric,28,26,18,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.02824643441587549
akd_0394,728,last4avg,feature_local_contrast,8.0,scale_090,geometric,28,24,21,0.875,0.75,0.8076923076923077,0.016106100099984373
akd_0394,728,last4avg,feature_local_contrast,8.0,scale_110,geometric,28,29,24,0.8275862068965517,0.8571428571428571,0.8421052631578947,0.015388231346040445
akd_0394,728,last4avg,feature_local_contrast,8.0,translate,geometric,28,28,15,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.012683107621564467
akd_0394,728,last4avg,feature_local_contrast,8.0,contrast_125,photometric,28,29,26,0.896551724137931,0.9285714285714286,0.912280701754386,0.0
akd_0394,728,last4avg,feature_local_contrast,10.0,flip_horizontal,geometric,27,25,22,0.88,0.8148148148148148,0.8461538461538461,0.0014966488264113406
akd_0394,728,last4avg,feature_local_contrast,10.0,rotate_10,geometric,27,29,22,0.7586206896551724,0.8148148148148148,0.7857142857142857,0.022582094420497623
akd_0394,728,last4avg,feature_local_contrast,10.0,brightness_075,photometric,27,25,25,1.0,0.9259259259259259,0.9615384615384615,0.0
akd_0394,728,last4avg,feature_local_contrast,10.0,rotate_minus10,geometric,27,26,18,0.6923076923076923,0.6666666666666666,0.6792452830188679,0.02824643441587549
akd_0394,728,last4avg,feature_local_contrast,10.0,scale_090,geometric,27,23,21,0.9130434782608695,0.7777777777777778,0.84,0.016106100099984373
akd_0394,728,last4avg,feature_local_contrast,10.0,scale_110,geometric,27,27,23,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.013177718263623649
akd_0394,728,last4avg,feature_local_contrast,10.0,translate,geometric,27,26,15,0.5769230769230769,0.5555555555555556,0.5660377358490566,0.012683107621564467
akd_0394,728,last4avg,feature_local_contrast,10.0,contrast_125,photometric,27,28,25,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.985,flip_horizontal,geometric,12,11,9,0.8181818181818182,0.75,0.7826086956521738,0.0014966488264113406
akd_0394,728,last4avg,cls_to_patch_attention,0.985,rotate_10,geometric,12,15,9,0.6,0.75,0.6666666666666665,0.01500846983141333
akd_0394,728,last4avg,cls_to_patch_attention,0.985,brightness_075,photometric,12,13,12,0.9230769230769231,1.0,0.9600000000000001,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.985,rotate_minus10,geometric,12,14,11,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.01665263927296879
akd_0394,728,last4avg,cls_to_patch_attention,0.985,scale_090,geometric,12,13,10,0.7692307692307693,0.8333333333333334,0.8,0.015514583186571295
akd_0394,728,last4avg,cls_to_patch_attention,0.985,scale_110,geometric,12,15,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.014515969726592193
akd_0394,728,last4avg,cls_to_patch_attention,0.985,translate,geometric,12,12,9,0.75,0.75,0.75,0.023014079522076784
akd_0394,728,last4avg,cls_to_patch_attention,0.985,contrast_125,photometric,12,13,12,0.9230769230769231,1.0,0.9600000000000001,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.99,flip_horizontal,geometric,10,8,6,0.75,0.6,0.6666666666666665,0.0014966488264113406
akd_0394,728,last4avg,cls_to_patch_attention,0.99,rotate_10,geometric,10,14,8,0.5714285714285714,0.8,0.6666666666666666,0.013564577848932858
akd_0394,728,last4avg,cls_to_patch_attention,0.99,brightness_075,photometric,10,11,10,0.9090909090909091,1.0,0.9523809523809523,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.99,rotate_minus10,geometric,10,12,8,0.6666666666666666,0.8,0.7272727272727272,0.017807549017355942
akd_0394,728,last4avg,cls_to_patch_attention,0.99,scale_090,geometric,10,11,8,0.7272727272727273,0.8,0.761904761904762,0.023479828243556364
akd_0394,728,last4avg,cls_to_patch_attention,0.99,scale_110,geometric,10,11,4,0.36363636363636365,0.4,0.380952380952381,0.014873787045464425
akd_0394,728,last4avg,cls_to_patch_attention,0.99,translate,geometric,10,10,7,0.7,0.7,0.7,0.03356681372008718
akd_0394,728,last4avg,cls_to_patch_attention,0.99,contrast_125,photometric,10,10,9,0.9,0.9,0.9,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.993,flip_horizontal,geometric,6,6,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0014966488264113406
akd_0394,728,last4avg,cls_to_patch_attention,0.993,rotate_10,geometric,6,10,4,0.4,0.6666666666666666,0.5,0.01859588618347102
akd_0394,728,last4avg,cls_to_patch_attention,0.993,brightness_075,photometric,6,7,5,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.993,rotate_minus10,geometric,6,8,3,0.375,0.5,0.42857142857142855,0.01665263927296879
akd_0394,728,last4avg,cls_to_patch_attention,0.993,scale_090,geometric,6,9,4,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.015254547180129478
akd_0394,728,last4avg,cls_to_patch_attention,0.993,scale_110,geometric,6,8,4,0.5,0.6666666666666666,0.5714285714285715,0.009988078817461636
akd_0394,728,last4avg,cls_to_patch_attention,0.993,translate,geometric,6,6,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.016339381825671368
akd_0394,728,last4avg,cls_to_patch_attention,0.993,contrast_125,photometric,6,9,6,0.6666666666666666,1.0,0.8,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,4,4,1.0,1.0,1.0,0.0014966488264113406
akd_0394,728,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,6,3,0.5,0.75,0.6,0.010920251891202094
akd_0394,728,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,5,4,0.8,1.0,0.888888888888889,0.0
akd_0394,728,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,5,4,0.8,1.0,0.888888888888889,0.017807549017355942
akd_0394,728,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,5,4,0.8,1.0,0.888888888888889,0.015254547180129478
akd_0394,728,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,6,4,0.6666666666666666,1.0,0.8,0.009988078817461636
akd_0394,728,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,4,2,0.5,0.5,0.5,0.016339381825671368
akd_0394,728,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,5,4,0.8,1.0,0.888888888888889,0.0
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,flip_horizontal,geometric,2,6,1,0.16666666666666666,0.5,0.25,0.04620259405322731
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,rotate_10,geometric,2,7,0,0.0,0.0,0.0,nan
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,brightness_075,photometric,2,2,1,0.5,0.5,0.5,0.029632134957889713
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,rotate_minus10,geometric,2,6,0,0.0,0.0,0.0,nan
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,scale_090,geometric,2,2,1,0.5,0.5,0.5,0.03268878425048185
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,scale_110,geometric,2,6,2,0.3333333333333333,1.0,0.5,0.03614130014399366
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,translate,geometric,2,2,0,0.0,0.0,0.0,nan
akd_0394,728,last4avg,feature_hdbscan_medoid,0.0,contrast_125,photometric,2,2,2,1.0,1.0,1.0,0.0
akd_0075,728,last,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,21,0.7,0.7,0.7,0.001100594294270134
akd_0075,728,last,feature_local_contrast,6.0,rotate_10,geometric,30,30,15,0.5,0.5,0.5,0.005289173386124239
akd_0075,728,last,feature_local_contrast,6.0,brightness_075,photometric,30,30,25,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0
akd_0075,728,last,feature_local_contrast,6.0,rotate_minus10,geometric,30,29,14,0.4827586206896552,0.4666666666666667,0.47457627118644075,0.008573148576486767
akd_0075,728,last,feature_local_contrast,6.0,scale_090,geometric,30,29,19,0.6551724137931034,0.6333333333333333,0.6440677966101694,0.009510614753278728
akd_0075,728,last,feature_local_contrast,6.0,scale_110,geometric,30,30,14,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.004903152556630486
akd_0075,728,last,feature_local_contrast,6.0,translate,geometric,30,29,11,0.3793103448275862,0.36666666666666664,0.3728813559322034,0.006285385996996163
akd_0075,728,last,feature_local_contrast,6.0,contrast_125,photometric,30,30,26,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0
akd_0075,728,last,feature_local_contrast,7.0,flip_horizontal,geometric,30,28,21,0.75,0.7,0.7241379310344827,0.001100594294270134
akd_0075,728,last,feature_local_contrast,7.0,rotate_10,geometric,30,27,14,0.5185185185185185,0.4666666666666667,0.4912280701754386,0.005263830907093557
akd_0075,728,last,feature_local_contrast,7.0,brightness_075,photometric,30,30,25,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0
akd_0075,728,last,feature_local_contrast,7.0,rotate_minus10,geometric,30,27,15,0.5555555555555556,0.5,0.5263157894736842,0.01003746843418747
akd_0075,728,last,feature_local_contrast,7.0,scale_090,geometric,30,29,19,0.6551724137931034,0.6333333333333333,0.6440677966101694,0.009510614753278728
akd_0075,728,last,feature_local_contrast,7.0,scale_110,geometric,30,30,14,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.004903152556630486
akd_0075,728,last,feature_local_contrast,7.0,translate,geometric,30,29,11,0.3793103448275862,0.36666666666666664,0.3728813559322034,0.006285385996996163
akd_0075,728,last,feature_local_contrast,7.0,contrast_125,photometric,30,27,25,0.9259259259259259,0.8333333333333334,0.8771929824561403,0.0
akd_0075,728,last,feature_local_contrast,8.0,flip_horizontal,geometric,25,20,16,0.8,0.64,0.7111111111111111,0.001100594294270134
akd_0075,728,last,feature_local_contrast,8.0,rotate_10,geometric,25,18,13,0.7222222222222222,0.52,0.6046511627906976,0.005289173386124239
akd_0075,728,last,feature_local_contrast,8.0,brightness_075,photometric,25,27,22,0.8148148148148148,0.88,0.8461538461538461,0.0
akd_0075,728,last,feature_local_contrast,8.0,rotate_minus10,geometric,25,23,13,0.5652173913043478,0.52,0.5416666666666667,0.0071088287187860665
akd_0075,728,last,feature_local_contrast,8.0,scale_090,geometric,25,21,12,0.5714285714285714,0.48,0.5217391304347826,0.006667015327483652
akd_0075,728,last,feature_local_contrast,8.0,scale_110,geometric,25,25,14,0.56,0.56,0.56,0.005620015479561438
akd_0075,728,last,feature_local_contrast,8.0,translate,geometric,25,23,10,0.43478260869565216,0.4,0.41666666666666663,0.006285385996996178
akd_0075,728,last,feature_local_contrast,8.0,contrast_125,photometric,25,19,19,1.0,0.76,0.8636363636363636,0.0
akd_0075,728,last,feature_local_contrast,10.0,flip_horizontal,geometric,9,7,5,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.001100594294270134
akd_0075,728,last,feature_local_contrast,10.0,rotate_10,geometric,9,10,5,0.5,0.5555555555555556,0.5263157894736842,0.005581432240898146
akd_0075,728,last,feature_local_contrast,10.0,brightness_075,photometric,9,11,8,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.0
akd_0075,728,last,feature_local_contrast,10.0,rotate_minus10,geometric,9,11,6,0.5454545454545454,0.6666666666666666,0.6,0.01028877245931632
akd_0075,728,last,feature_local_contrast,10.0,scale_090,geometric,9,9,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.01769391878199238
akd_0075,728,last,feature_local_contrast,10.0,scale_110,geometric,9,9,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.004510109271626651
akd_0075,728,last,feature_local_contrast,10.0,translate,geometric,9,14,5,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.006285385996996163
akd_0075,728,last,feature_local_contrast,10.0,contrast_125,photometric,9,9,9,1.0,1.0,1.0,0.0
akd_0075,728,last,cls_to_patch_attention,0.985,flip_horizontal,geometric,15,16,15,0.9375,1.0,0.967741935483871,0.001100594294270134
akd_0075,728,last,cls_to_patch_attention,0.985,rotate_10,geometric,15,13,11,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.01998201047622407
akd_0075,728,last,cls_to_patch_attention,0.985,brightness_075,photometric,15,14,14,1.0,0.9333333333333333,0.9655172413793104,0.0
akd_0075,728,last,cls_to_patch_attention,0.985,rotate_minus10,geometric,15,17,13,0.7647058823529411,0.8666666666666667,0.8125,0.014717670213298268
akd_0075,728,last,cls_to_patch_attention,0.985,scale_090,geometric,15,14,14,1.0,0.9333333333333333,0.9655172413793104,0.015154418451318579
akd_0075,728,last,cls_to_patch_attention,0.985,scale_110,geometric,15,13,13,1.0,0.8666666666666667,0.9285714285714286,0.018435616239913837
akd_0075,728,last,cls_to_patch_attention,0.985,translate,geometric,15,16,10,0.625,0.6666666666666666,0.6451612903225806,0.01888253696339889
akd_0075,728,last,cls_to_patch_attention,0.985,contrast_125,photometric,15,15,14,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0
akd_0075,728,last,cls_to_patch_attention,0.99,flip_horizontal,geometric,12,13,12,0.9230769230769231,1.0,0.9600000000000001,0.001100594294270134
akd_0075,728,last,cls_to_patch_attention,0.99,rotate_10,geometric,12,8,7,0.875,0.5833333333333334,0.7000000000000001,0.01998201047622407
akd_0075,728,last,cls_to_patch_attention,0.99,brightness_075,photometric,12,12,12,1.0,1.0,1.0,0.0
akd_0075,728,last,cls_to_patch_attention,0.99,rotate_minus10,geometric,12,11,9,0.8181818181818182,0.75,0.7826086956521738,0.017343108869470877
akd_0075,728,last,cls_to_patch_attention,0.99,scale_090,geometric,12,13,12,0.9230769230769231,1.0,0.9600000000000001,0.015876889301096247
akd_0075,728,last,cls_to_patch_attention,0.99,scale_110,geometric,12,10,10,1.0,0.8333333333333334,0.9090909090909091,0.01921601682570462
akd_0075,728,last,cls_to_patch_attention,0.99,translate,geometric,12,12,6,0.5,0.5,0.5,0.009326807755817118
akd_0075,728,last,cls_to_patch_attention,0.99,contrast_125,photometric,12,12,12,1.0,1.0,1.0,0.0
akd_0075,728,last,cls_to_patch_attention,0.993,flip_horizontal,geometric,7,8,6,0.75,0.8571428571428571,0.7999999999999999,0.001100594294270134
akd_0075,728,last,cls_to_patch_attention,0.993,rotate_10,geometric,7,7,5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.01998201047622407
akd_0075,728,last,cls_to_patch_attention,0.993,brightness_075,photometric,7,7,7,1.0,1.0,1.0,0.0
akd_0075,728,last,cls_to_patch_attention,0.993,rotate_minus10,geometric,7,8,6,0.75,0.8571428571428571,0.7999999999999999,0.011796371508976652
akd_0075,728,last,cls_to_patch_attention,0.993,scale_090,geometric,7,10,7,0.7,1.0,0.8235294117647058,0.015817549699271717
akd_0075,728,last,cls_to_patch_attention,0.993,scale_110,geometric,7,7,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.013107156246193588
akd_0075,728,last,cls_to_patch_attention,0.993,translate,geometric,7,7,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.009326807755817103
akd_0075,728,last,cls_to_patch_attention,0.993,contrast_125,photometric,7,7,7,1.0,1.0,1.0,0.0
akd_0075,728,last,cls_to_patch_attention,0.996,flip_horizontal,geometric,5,6,5,0.8333333333333334,1.0,0.9090909090909091,0.001100594294270134
akd_0075,728,last,cls_to_patch_attention,0.996,rotate_10,geometric,5,4,4,1.0,0.8,0.888888888888889,0.015366784302633598
akd_0075,728,last,cls_to_patch_attention,0.996,brightness_075,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0075,728,last,cls_to_patch_attention,0.996,rotate_minus10,geometric,5,6,5,0.8333333333333334,1.0,0.9090909090909091,0.014451229742652614
akd_0075,728,last,cls_to_patch_attention,0.996,scale_090,geometric,5,6,5,0.8333333333333334,1.0,0.9090909090909091,0.01593622890292078
akd_0075,728,last,cls_to_patch_attention,0.996,scale_110,geometric,5,5,2,0.4,0.4,0.4000000000000001,0.02690414589256383
akd_0075,728,last,cls_to_patch_attention,0.996,translate,geometric,5,6,3,0.5,0.6,0.5454545454545454,0.009326807755817103
akd_0075,728,last,cls_to_patch_attention,0.996,contrast_125,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0077041600598909375
akd_0075,728,last,feature_hdbscan_medoid,0.0,flip_horizontal,geometric,5,5,1,0.2,0.2,0.20000000000000004,0.02102682446808577
akd_0075,728,last,feature_hdbscan_medoid,0.0,rotate_10,geometric,5,9,2,0.2222222222222222,0.4,0.2857142857142857,0.015551890582234
akd_0075,728,last,feature_hdbscan_medoid,0.0,brightness_075,photometric,5,7,3,0.42857142857142855,0.6,0.5,0.0
akd_0075,728,last,feature_hdbscan_medoid,0.0,rotate_minus10,geometric,5,7,1,0.14285714285714285,0.2,0.16666666666666666,0.002254140778006504
akd_0075,728,last,feature_hdbscan_medoid,0.0,scale_090,geometric,5,7,1,0.14285714285714285,0.2,0.16666666666666666,0.04209567802680114
akd_0075,728,last,feature_hdbscan_medoid,0.0,scale_110,geometric,5,4,1,0.25,0.2,0.22222222222222224,0.03761984837881981
akd_0075,728,last,feature_hdbscan_medoid,0.0,translate,geometric,5,6,0,0.0,0.0,0.0,nan
akd_0075,728,last,feature_hdbscan_medoid,0.0,contrast_125,photometric,5,5,4,0.8,0.8,0.8000000000000002,0.0
akd_0075,728,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,26,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.001100594294270134
akd_0075,728,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.00788102999280626
akd_0075,728,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,29,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0
akd_0075,728,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,29,15,0.5172413793103449,0.5,0.5084745762711865,0.01003746843418747
akd_0075,728,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,28,19,0.6785714285714286,0.6333333333333333,0.6551724137931035,0.009521615137536212
akd_0075,728,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.006714969227579526
akd_0075,728,last4avg,feature_local_contrast,6.0,translate,geometric,30,29,13,0.4482758620689655,0.43333333333333335,0.44067796610169496,0.006285385996996193
akd_0075,728,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0075,728,last4avg,feature_local_contrast,7.0,flip_horizontal,geometric,30,26,22,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.001100594294270134
akd_0075,728,last4avg,feature_local_contrast,7.0,rotate_10,geometric,30,30,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.00788102999280626
akd_0075,728,last4avg,feature_local_contrast,7.0,brightness_075,photometric,30,30,29,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0
akd_0075,728,last4avg,feature_local_contrast,7.0,rotate_minus10,geometric,30,28,16,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.009679219055692903
akd_0075,728,last4avg,feature_local_contrast,7.0,scale_090,geometric,30,28,19,0.6785714285714286,0.6333333333333333,0.6551724137931035,0.009521615137536212
akd_0075,728,last4avg,feature_local_contrast,7.0,scale_110,geometric,30,30,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.006714969227579526
akd_0075,728,last4avg,feature_local_contrast,7.0,translate,geometric,30,29,13,0.4482758620689655,0.43333333333333335,0.44067796610169496,0.006285385996996193
