image_id,size,layer_mode,method,tau,transform,transform_family,base_count,transformed_count_after_inverse,matches,precision,recall,f1,localization_error_bbox_diag
akd_0337,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,17,19,14,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.0
akd_0337,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,17,15,7,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.022099108527911714
akd_0337,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,17,11,8,0.7272727272727273,0.47058823529411764,0.5714285714285714,0.01717258662017653
akd_0337,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,17,15,9,0.6,0.5294117647058824,0.5625,0.013012115673107609
akd_0337,518,last4avg,feature_local_contrast,6.0,translate,geometric,17,16,9,0.5625,0.5294117647058824,0.5454545454545455,0.03410054751942145
akd_0337,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,17,17,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.0
akd_0337,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,2,1,0,0.0,0.0,0.0,nan
akd_0337,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,2,1,1,1.0,0.5,0.6666666666666666,0.03686864285464067
akd_0337,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,2,2,2,1.0,1.0,1.0,0.024701463835737535
akd_0337,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,2,1,1,1.0,0.5,0.6666666666666666,0.03448058388199508
akd_0337,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,2,1,1,1.0,0.5,0.6666666666666666,0.034794797716553805
akd_0337,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,2,1,1,1.0,0.5,0.6666666666666666,0.04737099432705602
akd_0337,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,2,1,1,1.0,0.5,0.6666666666666666,0.034808911594224994
akd_0337,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,2,2,2,1.0,1.0,1.0,0.024701463835737535
akd_0374,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,18,19,12,0.631578947368421,0.6666666666666666,0.6486486486486486,0.002386471729586316
akd_0374,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,18,18,11,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.030729700770893868
akd_0374,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,18,22,18,0.8181818181818182,1.0,0.9,0.0
akd_0374,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,18,12,6,0.5,0.3333333333333333,0.4,0.026494818452271442
akd_0374,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,18,15,8,0.5333333333333333,0.4444444444444444,0.4848484848484848,0.030857131285424222
akd_0374,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,18,15,11,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.024339749203207178
akd_0374,518,last4avg,feature_local_contrast,6.0,translate,geometric,18,18,7,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.0326142948541746
akd_0374,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,18,16,15,0.9375,0.8333333333333334,0.8823529411764706,0.0
akd_0374,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.03102413248462211
akd_0374,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,5,4,4,1.0,0.8,0.888888888888889,0.013957225045010757
akd_0374,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0
akd_0374,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,5,5,5,1.0,1.0,1.0,0.03306051120203087
akd_0374,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,5,4,2,0.5,0.4,0.4444444444444445,0.009338098758482355
akd_0374,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,5,4,4,1.0,0.8,0.888888888888889,0.02683392402053836
akd_0374,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,5,5,1,0.2,0.2,0.20000000000000004,0.01680191349412621
akd_0374,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0399,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,15,14,12,0.8571428571428571,0.8,0.8275862068965518,0.0024843819576136086
akd_0399,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,15,21,10,0.47619047619047616,0.6666666666666666,0.5555555555555556,0.02674291585094931
akd_0399,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,15,20,15,0.75,1.0,0.8571428571428571,0.0
akd_0399,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,15,17,11,0.6470588235294118,0.7333333333333333,0.6875,0.032780528511895446
akd_0399,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,15,12,10,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.01734526773858942
akd_0399,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,15,15,12,0.8,0.8,0.8000000000000002,0.018859065466393824
akd_0399,518,last4avg,feature_local_contrast,6.0,translate,geometric,15,14,9,0.6428571428571429,0.6,0.6206896551724138,0.01882374747813824
akd_0399,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,15,15,15,1.0,1.0,1.0,0.0
akd_0399,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,5,4,0.8,1.0,0.888888888888889,0.0024843819576136086
akd_0399,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,4,3,0.75,0.75,0.75,0.019965524653472632
akd_0399,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0399,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.022380824323494187
akd_0399,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,4,3,0.75,0.75,0.75,0.00786842015175206
akd_0399,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.03805638207883251
akd_0399,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,4,3,0.75,0.75,0.75,0.033952367711494805
akd_0399,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0304,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,16,25,16,0.64,1.0,0.7804878048780487,0.001548466349342305
akd_0304,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,16,17,12,0.7058823529411765,0.75,0.7272727272727272,0.012229807050314128
akd_0304,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,16,21,16,0.7619047619047619,1.0,0.8648648648648648,0.0
akd_0304,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,16,20,12,0.6,0.75,0.6666666666666665,0.009322151021141138
akd_0304,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,16,18,12,0.6666666666666666,0.75,0.7058823529411765,0.01896671400846966
akd_0304,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,16,20,10,0.5,0.625,0.5555555555555556,0.008157840927550153
akd_0304,518,last4avg,feature_local_contrast,6.0,translate,geometric,16,27,14,0.5185185185185185,0.875,0.6511627906976744,0.010901950912582102
akd_0304,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,16,13,13,1.0,0.8125,0.896551724137931,0.0
akd_0304,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.03177187313889676
akd_0304,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.011904766439068348
akd_0304,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,1,2,1,0.5,1.0,0.6666666666666666,0.0
akd_0304,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.013588575247595212
akd_0304,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,1,1,1,1.0,1.0,1.0,0.020469466741156166
akd_0304,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.007086882536732565
akd_0304,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.02116184217190431
akd_0304,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,1,1,1,1.0,1.0,1.0,0.0
akd_0037,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,16,18,13,0.7222222222222222,0.8125,0.7647058823529411,0.001548466349342305
akd_0037,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,16,10,9,0.9,0.5625,0.6923076923076923,0.015065945096802967
akd_0037,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,16,17,15,0.8823529411764706,0.9375,0.9090909090909091,0.0
akd_0037,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,16,12,9,0.75,0.5625,0.6428571428571429,0.007835588363365127
akd_0037,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,16,11,9,0.8181818181818182,0.5625,0.6666666666666666,0.014750872303815783
akd_0037,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,16,17,11,0.6470588235294118,0.6875,0.6666666666666667,0.00992451119107465
akd_0037,518,last4avg,feature_local_contrast,6.0,translate,geometric,16,14,10,0.7142857142857143,0.625,0.6666666666666666,0.011317211010185568
akd_0037,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,16,13,12,0.9230769230769231,0.75,0.8275862068965517,0.0
akd_0037,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.001548466349342305
akd_0037,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,6,3,0.5,1.0,0.6666666666666666,0.01802378068895473
akd_0037,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,2,2,1.0,0.6666666666666666,0.8,0.0
akd_0037,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.01872751274112955
akd_0037,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.016273682759663063
akd_0037,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,6,3,0.5,1.0,0.6666666666666666,0.013314831348815214
akd_0037,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.011317211010185563
akd_0037,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0172,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,18,20,13,0.65,0.7222222222222222,0.6842105263157895,0.001548466349342305
akd_0172,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,18,16,14,0.875,0.7777777777777778,0.823529411764706,0.011617716980719934
akd_0172,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,18,19,18,0.9473684210526315,1.0,0.972972972972973,0.0
akd_0172,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,18,14,11,0.7857142857142857,0.6111111111111112,0.6875000000000001,0.010589834442241807
akd_0172,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,18,16,10,0.625,0.5555555555555556,0.5882352941176471,0.013095122219917009
akd_0172,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,18,21,14,0.6666666666666666,0.7777777777777778,0.717948717948718,0.009973288124085693
akd_0172,518,last4avg,feature_local_contrast,6.0,translate,geometric,18,22,12,0.5454545454545454,0.6666666666666666,0.6,0.01173247110778903
akd_0172,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,18,17,16,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.0
akd_0172,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.001548466349342305
akd_0172,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,4,3,0.75,0.75,0.75,0.009993136082347939
akd_0172,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0172,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.014013702942300537
akd_0172,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,4,1,0.25,0.25,0.25,0.008804111854847968
akd_0172,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,4,3,0.75,0.75,0.75,0.01429938538227723
akd_0172,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,5,3,0.6,0.75,0.6666666666666665,0.010901950912582102
akd_0172,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0302,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,22,21,19,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.001548466349342305
akd_0302,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,22,21,13,0.6190476190476191,0.5909090909090909,0.6046511627906977,0.009601919372023003
akd_0302,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,22,19,18,0.9473684210526315,0.8181818181818182,0.8780487804878049,0.0
akd_0302,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,22,22,14,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.00779257224382173
akd_0302,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,22,20,16,0.8,0.7272727272727273,0.761904761904762,0.010965410678373203
akd_0302,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,22,17,10,0.5882352941176471,0.45454545454545453,0.5128205128205129,0.012054010616978555
akd_0302,518,last4avg,feature_local_contrast,6.0,translate,geometric,22,18,13,0.7222222222222222,0.5909090909090909,0.65,0.010901950912582102
akd_0302,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,22,19,18,0.9473684210526315,0.8181818181818182,0.8780487804878049,0.0
akd_0302,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.001548466349342305
akd_0302,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.0217938903271764
akd_0302,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0302,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,1,1,1.0,0.25,0.4,0.024037115047510934
akd_0302,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.018234667608252465
akd_0302,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.021677551832533476
akd_0302,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.021601433024300634
akd_0302,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.0
akd_0156,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,15,14,12,0.8571428571428571,0.8,0.8275862068965518,0.001548466349342305
akd_0156,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,15,10,8,0.8,0.5333333333333333,0.64,0.008159221039870544
akd_0156,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,15,16,15,0.9375,1.0,0.967741935483871,0.0
akd_0156,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,15,11,10,0.9090909090909091,0.6666666666666666,0.7692307692307692,0.012752405961000883
akd_0156,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,15,13,11,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.01458132801523337
akd_0156,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,15,22,13,0.5909090909090909,0.8666666666666667,0.7027027027027029,0.009755348157392945
akd_0156,518,last4avg,feature_local_contrast,6.0,translate,geometric,15,15,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.01173247110778908
akd_0156,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,15,15,15,1.0,1.0,1.0,0.0
akd_0156,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.023226995240134572
akd_0156,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,5,2,2,1.0,0.4,0.5714285714285715,0.02704343503538287
akd_0156,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0156,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,5,2,2,1.0,0.4,0.5714285714285715,0.004106459488579595
akd_0156,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.01612016263957977
akd_0156,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.025416500515156933
akd_0156,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,5,2,2,1.0,0.4,0.5714285714285715,0.0312975317176087
akd_0156,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0
akd_0052,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,25,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0017735570921593418
akd_0052,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,16,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.01191020221677359
akd_0052,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0052,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,30,17,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.010364133112388568
akd_0052,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,29,17,0.5862068965517241,0.5666666666666667,0.576271186440678,0.013990700941012643
akd_0052,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,25,15,0.6,0.5,0.5454545454545454,0.01751618376109648
akd_0052,518,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,11,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.012486698446882886
akd_0052,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0052,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,1,1,1,1.0,1.0,1.0,0.0017735570921593418
akd_0052,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.016240091958303574
akd_0052,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,1,1,1,1.0,1.0,1.0,0.0
akd_0052,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,1,1,1,1.0,1.0,1.0,0.017242579231266843
akd_0052,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,1,1,1,1.0,1.0,1.0,0.008662882326948361
akd_0052,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.025722768619901533
akd_0052,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,1,2,1,0.5,1.0,0.6666666666666666,0.012486698446882886
akd_0052,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,1,1,1,1.0,1.0,1.0,0.0
akd_0238,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,22,20,17,0.85,0.7727272727272727,0.8095238095238095,0.001548466349342305
akd_0238,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,22,17,16,0.9411764705882353,0.7272727272727273,0.8205128205128205,0.014394545000406832
akd_0238,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,22,21,20,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.0
akd_0238,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,22,16,13,0.8125,0.5909090909090909,0.6842105263157896,0.009601919372022956
akd_0238,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,22,18,17,0.9444444444444444,0.7727272727272727,0.85,0.012923943368584226
akd_0238,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,22,21,17,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.011930177467009147
akd_0238,518,last4avg,feature_local_contrast,6.0,translate,geometric,22,16,14,0.875,0.6363636363636364,0.7368421052631579,0.011732471107789036
akd_0238,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,22,19,19,1.0,0.8636363636363636,0.9268292682926829,0.0
akd_0238,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,3,3,1.0,1.0,1.0,0.001548466349342305
akd_0238,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,3,3,1.0,1.0,1.0,0.013909176673646438
akd_0238,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0238,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.009898911428224633
akd_0238,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.009230180737051286
akd_0238,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.011247928121334587
akd_0238,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.019131226528774112
akd_0238,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,3,4,3,0.75,1.0,0.8571428571428571,0.0
akd_0007,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,8,13,7,0.5384615384615384,0.875,0.6666666666666667,0.0020875689440814004
akd_0007,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,8,14,4,0.2857142857142857,0.5,0.36363636363636365,0.017164980766569762
akd_0007,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,8,12,7,0.5833333333333334,0.875,0.7000000000000001,0.0
akd_0007,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,8,9,2,0.2222222222222222,0.25,0.23529411764705882,0.014290089078129016
akd_0007,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,8,19,3,0.15789473684210525,0.375,0.22222222222222218,0.016074297604779162
akd_0007,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,8,7,3,0.42857142857142855,0.375,0.39999999999999997,0.01536213782120484
akd_0007,518,last4avg,feature_local_contrast,6.0,translate,geometric,8,9,3,0.3333333333333333,0.375,0.35294117647058826,0.014697493532663874
akd_0007,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,8,9,7,0.7777777777777778,0.875,0.823529411764706,0.0
akd_0007,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,2,3,2,0.6666666666666666,1.0,0.8,0.0020875689440814004
akd_0007,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,2,5,2,0.4,1.0,0.5714285714285715,0.025571034738213632
akd_0007,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,2,3,2,0.6666666666666666,1.0,0.8,0.0
akd_0007,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,2,3,2,0.6666666666666666,1.0,0.8,0.02909645778660387
akd_0007,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,2,4,2,0.5,1.0,0.6666666666666666,0.016906656805613342
akd_0007,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,2,4,2,0.5,1.0,0.6666666666666666,0.024851047869132944
akd_0007,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,2,4,2,0.5,1.0,0.6666666666666666,0.022469594860971078
akd_0007,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,2,2,2,1.0,1.0,1.0,0.0
akd_0035,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,21,0.7,0.7,0.7,0.0018903355257701116
akd_0035,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.01813031676252453
akd_0035,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,29,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0
akd_0035,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,30,15,0.5,0.5,0.5,0.013842322083193475
akd_0035,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,30,17,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.02068893868620607
akd_0035,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,16,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.019686938259191097
akd_0035,518,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,13,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.01432275680355929
akd_0035,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0035,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,3,3,1.0,1.0,1.0,0.0018903355257701116
akd_0035,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.009752392012810725
akd_0035,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0035,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.02883173731377802
akd_0035,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.008243455569548483
akd_0035,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,2,1,0.5,0.3333333333333333,0.4,0.03457897016077324
akd_0035,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,3,3,3,1.0,1.0,1.0,0.032979090686601445
akd_0035,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,3,4,3,0.75,1.0,0.8571428571428571,0.0
akd_0077,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,18,15,15,1.0,0.8333333333333334,0.9090909090909091,0.001548466349342305
akd_0077,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,18,12,10,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.01016644578674518
akd_0077,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,18,21,18,0.8571428571428571,1.0,0.923076923076923,0.0
akd_0077,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,18,13,13,1.0,0.7222222222222222,0.8387096774193548,0.008511971671816988
akd_0077,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,18,16,13,0.8125,0.7222222222222222,0.7647058823529411,0.010220080658314033
akd_0077,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,18,18,11,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.012068895521303783
akd_0077,518,last4avg,feature_local_contrast,6.0,translate,geometric,18,17,10,0.5882352941176471,0.5555555555555556,0.5714285714285715,0.011317211010185563
akd_0077,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,18,16,16,1.0,0.8888888888888888,0.9411764705882353,0.0
akd_0077,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.001548466349342305
