image_id,source_name,structural_complexity_proxy,size,layer_mode,method,tau,candidate_count,safety_cap_hit,plant_hit_ratio,collapse_background_or_single,mean_repeatability_f1,median_localization_error_bbox_diag,median_photometric_count_difference
akd_0174,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112957-778-13188133798730.jpg,medium,728,last,feature_hdbscan_medoid,0.0,9,0,0.5555555555555556,0,0.48814484126984126,0.017592376988112488,0.0
akd_0214,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145508-818-13311244201352.jpg,high,728,last,feature_hdbscan_medoid,0.0,6,0,0.6666666666666666,0,0.245734126984127,0.014205716848516828,4.0
akd_0079,45.jpg,high,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.3530934343434344,0.01273241273081558,1.0
akd_0365,leaf3 (63).jpg,medium,728,last,feature_hdbscan_medoid,0.0,4,0,0.5,0,0.19642857142857145,0.0007293063371398451,0.0
akd_0060,37-37.jpg,low,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.4612373737373737,0.031010714385897087,1.5
akd_0203,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145301-694-13309972967640.jpg,high,728,last,feature_hdbscan_medoid,0.0,5,0,0.4,0,0.4544191919191919,0.024213074473942945,0.0
akd_0282,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151315-666-13322112685671.jpg,medium,728,last,feature_hdbscan_medoid,0.0,9,0,0.4444444444444444,0,0.44949613617376777,0.01782061568852815,2.0
akd_0106,6-6.jpg,low,728,last,feature_hdbscan_medoid,0.0,5,0,0.2,0,0.29318181818181815,0.023229649635925845,0.5
akd_0219,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145529-466-13311450682422.jpg,high,728,last,feature_hdbscan_medoid,0.0,6,0,0.3333333333333333,0,0.3598484848484848,0.022000006198906203,1.0
akd_0386,leaf3 (86).jpg,low,728,last,feature_hdbscan_medoid,0.0,10,0,0.0,1,0.2924729102167183,0.034560051124729985,2.0
akd_0030,22.jpg,medium,728,last,feature_hdbscan_medoid,0.0,9,0,0.2222222222222222,0,0.41686323652267926,0.031219886303833558,0.5
akd_0266,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151207-974-13321435761793.jpg,medium,728,last,feature_hdbscan_medoid,0.0,2,0,0.0,1,0.36744505494505497,0.0035335416209206286,0.0
akd_0099,55-55.jpg,medium,728,last,feature_hdbscan_medoid,0.0,3,0,0.3333333333333333,0,0.21818181818181817,0.020645845850129747,4.0
akd_0255,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151114-579-13320901812979.jpg,medium,728,last,feature_hdbscan_medoid,0.0,4,0,0.5,0,0.4618055555555555,0.01027451730325399,0.5
akd_0155,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112705-835-13186414370962.jpg,medium,728,last,feature_hdbscan_medoid,0.0,7,0,0.5714285714285714,0,0.3517107892107892,0.026461377730228764,1.0
akd_0291,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151416-724-13322723265019.jpg,medium,728,last,feature_hdbscan_medoid,0.0,5,0,0.4,0,0.40768398268398265,0.010610734157231575,0.5
akd_0088,5.jpg,low,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.4354069541569542,0.021830267102590964,2.0
akd_0098,54.jpg,high,728,last,feature_hdbscan_medoid,0.0,5,0,0.4,0,0.3315476190476191,0.020513101791955406,0.0
akd_0278,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151255-642-13321912442578.jpg,high,728,last,feature_hdbscan_medoid,0.0,10,0,0.5,0,0.4570143188854489,0.01702422190958798,2.5
akd_0094,52.jpg,high,728,last,feature_hdbscan_medoid,0.0,4,0,0.5,0,0.37095959595959593,0.02748889717268111,0.0
akd_0125,75-75.jpg,high,728,last,feature_hdbscan_medoid,0.0,7,0,0.2857142857142857,0,0.350503663003663,0.026575483949568143,0.0
akd_0119,7.jpg,low,728,last,feature_hdbscan_medoid,0.0,4,0,0.5,0,0.5734508547008547,0.026139381444707014,1.0
akd_0112,64-64.jpg,medium,728,last,feature_hdbscan_medoid,0.0,6,0,0.16666666666666666,0,0.2711247086247086,0.020286158252050254,0.0
akd_0309,leaf3 (102).jpg,low,728,last,feature_hdbscan_medoid,0.0,5,0,0.4,0,0.2305944055944056,0.0026902428647219813,0.5
akd_0160,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112758-343-13186939449972.jpg,medium,728,last,feature_hdbscan_medoid,0.0,5,0,0.4,0,0.4265151515151515,0.01613330848404041,0.0
akd_0186,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-113203-295-13189388971554.jpg,medium,728,last,feature_hdbscan_medoid,0.0,5,0,0.2,0,0.34974747474747475,0.023304608977533066,0.5
akd_0031,23-23.jpg,low,728,last,feature_hdbscan_medoid,0.0,8,0,0.125,0,0.2936038011695906,0.04073304527705893,1.0
akd_0178,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-113047-519-13188631222347.jpg,medium,728,last,feature_hdbscan_medoid,0.0,6,0,0.16666666666666666,0,0.4092074592074592,0.023897405266717315,0.0
