candidate_id,path,relative_path,source_family,identity_group,extension,file_size_bytes,independent_selection_eligible,original_width,original_height,mode,alpha_present,transparent_fraction,white_fraction,border_white_fraction,border_rgb_std,black_fraction,nonwhite_fraction,strict_green_fraction,green_to_nonwhite_ratio,green_components,green_bbox_fraction,green_bbox_touches_border,blur_laplacian_thumbnail,background_class,clean_background_score,dhash64
src_0993,D:\kp\数据集图片\images\leaf3 (52).jpg,images\leaf3 (52).jpg,images_400,images400::leaf3 (52),.jpg,14787,1,1023,318,RGB,0,0.0,0.9690202437106918,1.0,0.0,0.0,0.029849646226415096,0.017307881289308175,0.579835390946502,5,0.2646668632075472,0,433.6105788128931,white_removed_candidate,8.93804,0028184642808000
src_0989,D:\kp\数据集图片\images\leaf3 (49).jpg,images\leaf3 (49).jpg,images_400,images400::leaf3 (49),.jpg,18455,1,1023,378,RGB,0,0.0,0.9670448908730159,1.0,0.0,0.0,0.03153935185185185,0.01823950066137566,0.5783093053735255,6,0.4525462962962963,0,421.6472800925926,white_removed_candidate,8.93409,00301f6340808000
src_0996,D:\kp\数据集图片\images\leaf3 (56).jpg,images\leaf3 (56).jpg,images_400,images400::leaf3 (56),.jpg,19881,1,1024,407,RGB,0,0.0,0.9635033700980392,1.0,0.0,0.0,0.03517539828431373,0.021963082107843136,0.6243875884594446,3,0.40130016850490197,0,453.55263863357845,white_removed_candidate,8.927007,0004013060408000
src_0995,D:\kp\数据集图片\images\leaf3 (55).jpg,images\leaf3 (55).jpg,images_400,images400::leaf3 (55),.jpg,22991,1,1024,460,RGB,0,0.0,0.9620923913043479,1.0,0.0,0.0,0.036667798913043476,0.02263077445652174,0.6171838814265864,1,0.16720448369565216,0,433.5094769021739,white_removed_candidate,8.924185,00331d2040408080
src_0990,D:\kp\数据集图片\images\leaf3 (5).jpg,images\leaf3 (5).jpg,images_400,images400::leaf3 (5),.jpg,21503,1,1024,392,RGB,0,0.0,0.9590840242346939,1.0,0.0031676196958869696,0.0,0.039471061862244895,0.028350207270408163,0.7182529664226206,6,0.5432477678571429,0,541.8743024553571,white_removed_candidate,8.918168,84710d2040404040
src_0974,D:\kp\数据集图片\images\leaf3 (17).jpg,images\leaf3 (17).jpg,images_400,images400::leaf3 (17),.jpg,17878,1,1024,307,RGB,0,0.0,0.9580712256493507,1.0,0.0,0.0,0.04050831980519481,0.029816862824675324,0.7360676268002504,4,0.37540584415584416,0,400.83502435064935,white_removed_candidate,8.916142,00c0612719300000
src_0973,D:\kp\数据集图片\images\leaf3 (16).jpg,images\leaf3 (16).jpg,images_400,images400::leaf3 (16),.jpg,15409,1,1024,284,RGB,0,0.0,0.9580490757042254,1.0,0.0,0.0,0.040094080105633804,0.02793518926056338,0.6967409948542024,3,0.23520026408450703,0,426.76037081866195,white_removed_candidate,8.916098,000000150d306000
src_0971,D:\kp\数据集图片\images\leaf3 (14).jpg,images\leaf3 (14).jpg,images_400,images400::leaf3 (14),.jpg,21673,1,1024,346,RGB,0,0.0,0.9566135296242775,1.0,0.0,0.0,0.04064306358381503,0.029579118497109827,0.7277777777777777,5,0.48658778901734107,0,438.7570899566474,white_removed_candidate,8.913227,0020271920408000
src_0986,D:\kp\数据集图片\images\leaf3 (46).jpg,images\leaf3 (46).jpg,images_400,images400::leaf3 (46),.jpg,19855,1,338,1024,RGB,0,0.0,0.9528360761834319,1.0,0.0,0.0,0.045569064349112426,0.029886279585798817,0.6558458026883084,3,0.3564510909763314,0,440.1151072485207,white_removed_candidate,8.905672,30080606060c0818
src_0945,D:\kp\数据集图片\images\leaf3 (10).jpg,images\leaf3 (10).jpg,images_400,images400::leaf3 (10),.jpg,13939,1,210,1024,RGB,0,0.0,0.9523251488095238,1.0,0.0,0.0,0.04525669642857143,0.029482886904761904,0.6514591039868475,3,0.20747767857142857,0,561.4494419642857,white_removed_candidate,8.90465,080c080808080406
src_0977,D:\kp\数据集图片\images\leaf3 (2).jpg,images\leaf3 (2).jpg,images_400,images400::leaf3 (2),.jpg,16145,1,1024,231,RGB,0,0.0,0.9495218211206896,1.0,0.0,0.0,0.047834725215517244,0.03158674568965517,0.6603308694121788,3,0.2604054418103448,0,550.2194234913793,white_removed_candidate,8.899044,000c254180000000
src_0976,D:\kp\数据集图片\images\leaf3 (19).jpg,images\leaf3 (19).jpg,images_400,images400::leaf3 (19),.jpg,23146,1,1023,389,RGB,0,0.0,0.9490484775641026,1.0,0.0,0.0,0.049158653846153845,0.035556891025641024,0.7233088834555828,3,0.40192307692307694,0,428.4676682692308,white_removed_candidate,8.898097,00c82a1363c00000
src_1000,D:\kp\数据集图片\images\leaf3 (6).jpg,images\leaf3 (6).jpg,images_400,images400::leaf3 (6),.jpg,18617,1,1024,253,RGB,0,0.0,0.947142593503937,1.0,0.0,0.0,0.050273745078740155,0.030173474409448817,0.6001835423676966,9,0.4392224409448819,0,746.5370324803149,white_removed_candidate,8.894285,0061373040c08000
src_0769,D:\kp\数据集图片\images\8-8.jpg,images\8-8.jpg,images_400,images400::8-8,.jpg,21244,1,346,1023,RGB,0,0.0,0.942467485549133,1.0,0.0,0.0,0.05542133309248555,0.03421920158959538,0.6174373599511103,3,0.3953328215317919,0,328.79554281069363,white_removed_candidate,8.884935,403808090604060a
src_0640,D:\kp\数据集图片\images\1-1.jpg,images\1-1.jpg,images_400,images400::1-1,.jpg,28214,1,514,1024,RGB,0,0.0,0.9425538059338522,0.9997997329773031,0.6178658604621887,0.0,0.05584265564202335,0.04550705252918288,0.8149156232988568,4,0.7322774805447471,0,211.8422452577821,white_removed_candidate,8.884607,018630203010180c
src_0972,D:\kp\数据集图片\images\leaf3 (15).jpg,images\leaf3 (15).jpg,images_400,images400::leaf3 (15),.jpg,15292,1,224,1024,RGB,0,0.0,0.9421561104910714,1.0,0.0,0.0,0.055821010044642856,0.04462541852678571,0.7994376757263355,4,0.36795479910714285,0,421.16964285714283,white_removed_candidate,8.884312,0c040c0818103010
src_1029,D:\kp\数据集图片\images\leaf3 (9).jpg,images\leaf3 (9).jpg,images_400,images400::leaf3 (9),.jpg,15230,1,180,1024,RGB,0,0.0,0.9411892361111112,1.0,0.0,0.0,0.055750868055555555,0.03396267361111111,0.6091864538731024,3,0.22786458333333334,0,614.8588541666667,white_removed_candidate,8.882378,040c100c040c0c20
